,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
82,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.522706438191947,0.5196337087796573,0.601176300791401,0.5253118162901934,0.7077035640831494,0.0,0.0
83,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.511732247373246,0.5115375178161647,0.5657020776083359,0.521953880084207,0.6351909132079254,0.0,0.0
84,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5598318172202242,0.5557409801675084,0.6276680923504075,0.5521135572382659,0.7307271724868747,0.0,0.0
85,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5699562795289472,0.5724197600580576,0.5793241193347305,0.585433263855674,0.5994053596392778,0.0,0.0
86,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.570387314011706,0.5709686532616095,0.5930352500119914,0.5762929741195844,0.6322309574569012,0.0,0.0
87,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5683987377476906,0.5656206648609994,0.5507027619502641,0.5855225226077383,0.5374224255670296,0.0,0.0
88,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5084602637331641,0.507240539358248,0.5314034182966355,0.5162327123603729,0.5506902267402002,0.0,0.0
89,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5095991114872012,0.5086982176324379,0.5113399000345161,0.521043579307035,0.5181182729295435,0.0,0.0
90,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.49572755800014107,0.49352892323558545,0.5599579198346231,0.5065171866567251,0.630050639301038,0.0,0.0
91,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5205512657781539,0.5181650481206171,0.5747092796620821,0.5243127151027464,0.6384537381613405,0.0,0.0
92,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5681439954869191,0.5660583801031525,0.6038852180015374,0.5704777304656243,0.6543493592669563,0.0,0.0
93,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5405454481348283,0.5390789938155728,0.5654667098840795,0.5449134595889452,0.599508374548247,0.0,0.0
94,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5466240039489458,0.5443100885603861,0.5532431068686469,0.5507257451712595,0.5946017860690908,0.0,0.0
95,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5346775615259854,0.531598461197541,0.5805870531532822,0.5370764975842849,0.643114021662666,0.0,0.0
96,"[30, 20, 10]",0.01,0.01,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5033759960510542,0.49804096558764066,0.5838123533130911,0.5090570786574907,0.6979839149961424,0.0,0.0
97,"[30, 20, 10]",0.01,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.4947650024680911,0.49278959574775455,0.5583570150321251,0.5070398051613574,0.6449153953141195,0.0,0.0
98,"[30, 20, 10]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5035743248007898,0.49960254224539946,0.5765476974155052,0.5104939059105522,0.6648597439931836,0.0,0.0
99,"[30, 20, 10]",0.01,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.49300913193709894,0.4931919119186401,0.5408657283508596,0.502779667979165,0.6027599224568922,0.0,0.0
100,"[30, 20, 10]",0.01,0.01,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5630597278048093,0.5616704828074093,0.5870654362114317,0.5676528823811493,0.6256462373155621,0.0,0.0
