,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
78,"[150, 150]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9530072128598569,0.9425467710770971,0.9092968093793352,0.8995162611126574,0.9213209300220132,0.0,0.0
79,"[150, 150]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9615905249709759,0.9496445199741302,0.9245039122755687,0.9237994454517235,0.9253567506577502,0.0,0.0
80,"[150, 150]",0.0001,0.01,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8939988218698567,0.8593387998741694,0.790674199009293,0.8028131052120584,0.7887147015919904,0.0,0.0
81,"[150, 150]",0.0001,0.01,True,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9274636913909834,0.8909332241659378,0.8509364376068854,0.8902836215986465,0.8166481559087544,0.0,0.0
82,"[150, 150]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9277336511379648,0.8952004597453019,0.8532253326618722,0.8795818593966528,0.8291115182361073,0.0,0.0
83,"[150, 150]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9205907021116468,0.893015654769296,0.8422978956002443,0.8496571838698767,0.8369108766624448,0.0,0.0
84,"[150, 150]",0.0001,0.01,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9074202602687226,0.8745324026415726,0.8166697114869093,0.8285970681066989,0.8076941072580157,0.0,0.0
85,"[150, 150]",0.0001,0.01,False,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9071338355785621,0.8605899129042047,0.8047035305637902,0.8563940056172097,0.7661692698552645,0.0,0.0
86,"[150, 150]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9218618375535531,0.8938186792911358,0.8453261855402758,0.8580851227306819,0.8369106054016514,0.0,0.0
87,"[150, 150]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9316278809388929,0.8967670059492813,0.8558532101639156,0.8967020855440426,0.8262002917804345,0.0,0.0
