,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
45,"[15, 10]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5038776936978133,0.5038962104766224,0.5120496424887804,0.5275623767798616,0.5188397270105026,0.0,0.0
46,"[15, 10]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5455724643734967,0.547654335553856,0.5301841057506105,0.5756306095115463,0.5082544360317964,0.0,0.0
47,"[15, 10]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5277436034982347,0.5228745418773639,0.5689089189764116,0.5384370778276281,0.6065783493015882,0.0,0.0
48,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5161980222399078,0.5111458534459408,0.6086181312350638,0.5294937119862867,0.7441998303572471,0.0,0.0
49,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5103430081475977,0.5042784722175544,0.599438714884351,0.5233216972797242,0.7109878506501319,0.0,0.0
50,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.552641923413461,0.5503814351245032,0.5909863896572762,0.5648900330788734,0.6229750919650815,0.0,0.0
51,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5531229526577525,0.5487522879653867,0.5947610447119562,0.5602459942542021,0.6349139280577198,0.0,0.0
52,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5075034406342198,0.5006837172938488,0.5353377967625125,0.5207226733383441,0.5665418333953169,0.0,0.0
53,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5212668569091893,0.5205816584219939,0.565329860837927,0.5411245209663987,0.6125567235162876,0.0,0.0
54,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5455548764669413,0.5403400295123655,0.5771591724309163,0.5548934402860392,0.6145339300920816,0.0,0.0
55,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5287056619868179,0.5255904128770167,0.5857062857207408,0.5398884639705894,0.6463575995675745,0.0,0.0
56,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5074330890079981,0.5043742202330133,0.5690555242160568,0.5233551579219242,0.6354453954645539,0.0,0.0
57,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5180869634039633,0.5095315597448099,0.6229999798151049,0.5260832741899417,0.7681602851081804,0.0,0.0
58,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5507644143886663,0.5470458942304862,0.5753599129348669,0.5629540130459517,0.592669882015753,0.0,0.0
59,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5531405405643081,0.5591156040090028,0.5194960184966915,0.5959318312891257,0.47066855262781715,0.0,0.0
60,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5252971256963711,0.5198878041808559,0.5851782549374093,0.5357762376100992,0.6478335347740346,0.0,0.0
61,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5318327917723773,0.5263317386186898,0.5910705552986534,0.5418886875993797,0.6503067543293444,0.0,0.0
62,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.547215174845776,0.5408983222667585,0.6072347480193938,0.5517632872288084,0.6753132954686765,0.0,0.0
63,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.545320077914426,0.54548807777721,0.5512534663321353,0.5640985247814336,0.5509230855313088,0.0,0.0
